IMPORTANT FILOGENETIC LINES from 0-th step to global "end of life" in 39380-th step
MODEL PARAMETERS:
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

FULLCODE	ORDNUMBER	ANCORDNUM	BEGSTEP	ENDSTEP	LIFETIME	CURRAGENTS	ALLAGENTS	FEEDNISHE	DEFFNISHE	FEEDSPEC	DEFFSPEC	SPECJALIS	NISHENAME
Au_26_30959	30959	18840	9980	10010	30	0	7	255	26	8	3	11	ff1a	
Au_15_18877	18877	2720	6270	6650	380	0	273	255	15	8	4	12	fff	
Au_29_19050	19050	2720	6330	6740	410	0	248	255	29	8	4	12	ff1d	
Au_23_19663	19663	2720	6520	6870	350	0	387	255	23	8	4	12	ff17	
Au_29_19739	19739	2720	6540	6710	170	0	100	255	29	8	4	12	ff1d	
Au_27_19797	19797	2720	6550	6970	420	0	318	255	27	8	4	12	ff1b	
Au_30_19905	19905	2720	6590	7360	770	0	1872	255	30	8	4	12	ff1e	
Au_27_19956	19956	2720	6600	6830	230	0	192	255	27	8	4	12	ff1b	
7f_1f_20016	20016	2720	6620	6810	190	0	119	127	31	7	5	12	7f1f	
Au_95_20191	20191	2720	6680	6980	300	0	305	255	95	8	6	14	ff5f	
Au_29_20261	20261	2720	6700	8530	1830	0	16425	255	29	8	4	12	ff1d	
7f_1d_22201	22201	20261	7280	7540	260	0	172	127	29	7	4	11	7f1d	
Au_13_22683	22683	20261	7420	7560	140	0	110	255	13	8	3	11	ffd	
Au_27_20318	20318	2720	6710	6940	230	0	212	255	27	8	4	12	ff1b	
Au_30_20487	20487	2720	6770	7120	350	0	234	255	30	8	4	12	ff1e	
Au_29_20846	20846	2720	6880	7150	270	0	146	255	29	8	4	12	ff1d	
Au_23_20987	20987	2720	6920	7100	180	0	106	255	23	8	4	12	ff17	
Au_30_21082	21082	2720	6950	7580	630	0	1104	255	30	8	4	12	ff1e	
Au_63_21434	21434	2720	7060	7870	810	0	750	255	63	8	6	14	ff3f	
Au_23_21634	21634	2720	7120	7480	360	0	363	255	23	8	4	12	ff17	
Au_29_21706	21706	2720	7140	7400	260	0	162	255	29	8	4	12	ff1d	
Au_29_22124	22124	2720	7260	8630	1370	0	2984	255	29	8	4	12	ff1d	
Au_29_22191	22191	2720	7280	7550	270	0	284	255	29	8	4	12	ff1d	
Au_27_22302	22302	2720	7310	7760	450	0	523	255	27	8	4	12	ff1b	
Au_30_22513	22513	2720	7370	7580	210	0	40	255	30	8	4	12	ff1e	
Au_15_22735	22735	2720	7440	10740	3300	0	19362	255	15	8	4	12	fff	
Au_13_26596	26596	22735	8610	10470	1860	0	11355	255	13	8	3	11	ffd	
Au_13_28569	28569	22735	9240	9480	240	0	199	255	13	8	3	11	ffd	
Au_29_22852	22852	2720	7480	7910	430	0	554	255	29	8	4	12	ff1d	
Au_27_22952	22952	2720	7510	7840	330	0	198	255	27	8	4	12	ff1b	
Au_29_23020	23020	2720	7530	8120	590	0	1518	255	29	8	4	12	ff1d	
Au_29_23193	23193	2720	7580	12500	4920	0	58059	255	29	8	4	12	ff1d	
Au_21_29368	29368	23193	9470	10600	1130	0	5994	255	21	8	3	11	ff15	
Au_21_32466	32466	23193	10450	11450	1000	0	1718	255	21	8	3	11	ff15	
Au_13_34388	34388	23193	11030	11270	240	0	201	255	13	8	3	11	ffd	
Au_157_35711	35711	23193	11430	11700	270	0	141	255	157	8	5	13	ff9d	
Au_15_23768	23768	2720	7750	8400	650	0	549	255	15	8	4	12	fff	
Au_95_23779	23779	2720	7750	8060	310	0	142	255	95	8	6	14	ff5f	
Au_29_23979	23979	2720	7820	8860	1040	0	3832	255	29	8	4	12	ff1d	
Au_21_25237	25237	23979	8190	8410	220	0	201	255	21	8	3	11	ff15	
Au_30_24665	24665	2720	8020	8990	970	0	1620	255	30	8	4	12	ff1e	
Au_14_25524	25524	24665	8280	9430	1150	0	2272	255	14	8	3	11	ffe	
Au_78_25814	25814	25524	8370	8720	350	0	292	255	78	8	4	12	ff4e	
Au_30_26982	26982	25524	8740	9080	340	0	157	255	30	8	4	12	ff1e	
Au_30_27219	27219	25524	8810	9090	280	0	200	255	30	8	4	12	ff1e	
Au_29_24711	24711	2720	8040	9680	1640	0	4894	255	29	8	4	12	ff1d	
Au_29_25149	25149	2720	8170	8310	140	0	107	255	29	8	4	12	ff1d	
Au_95_25369	25369	2720	8240	8490	250	0	247	255	95	8	6	14	ff5f	
Au_29_25546	25546	2720	8290	8460	170	0	104	255	29	8	4	12	ff1d	
Au_29_25655	25655	2720	8330	8760	430	0	467	255	29	8	4	12	ff1d	
Au_63_25659	25659	2720	8330	9410	1080	0	2059	255	63	8	6	14	ff3f	
Au_29_25697	25697	2720	8340	8510	170	0	117	255	29	8	4	12	ff1d	
bf_1f_26443	26443	2720	8560	8790	230	0	115	191	31	7	5	12	bf1f	
Au_159_29307	29307	2720	9450	9470	20	0	2	255	159	8	6	14	ff9f	
Au_23_29367	29367	2720	9470	9710	240	0	125	255	23	8	4	12	ff17	
Au_15_29472	29472	2720	9500	9660	160	0	72	255	15	8	4	12	fff	
Au_30_32007	32007	2720	10300	11560	1260	0	2732	255	30	8	4	12	ff1e	
Au_31_4202	4202	2299	1870	2170	300	0	166	255	31	8	5	13	ff1f	
Au_59_5924	5924	2299	2420	4930	2510	0	3970	255	59	8	5	13	ff3b	
Au_47_5997	5997	2299	2450	2670	220	0	189	255	47	8	5	13	ff2f	
7f_3f_6330	6330	2299	2580	6290	3710	0	19478	127	63	7	6	13	7f3f	
7f_3e_9664	9664	6330	3560	3870	310	0	144	127	62	7	5	12	7f3e	
7f_3d_16303	16303	6330	5510	6100	590	0	446	127	61	7	5	12	7f3d	
Au_127_6418	6418	2299	2600	2920	320	0	226	255	127	8	7	15	ff7f	
Au_127_6595	6595	2299	2660	3150	490	0	244	255	127	8	7	15	ff7f	
Au_59_7007	7007	2299	2790	3020	230	0	187	255	59	8	5	13	ff3b	
Au_191_7394	7394	2299	2910	2940	30	0	5	255	191	8	7	15	ffbf	
Au_59_7434	7434	2299	2920	3590	670	0	904	255	59	8	5	13	ff3b	
Au_55_10631	10631	2299	3860	4040	180	0	100	255	55	8	5	13	ff37	
ef_7f_2567	2567	412	1360	1370	10	0	3	239	127	7	7	14	ef7f	
fe_7f_2600	2600	412	1370	1610	240	0	119	254	127	7	7	14	fe7f	
7f_7f_2730	2730	412	1410	6750	5340	0	80788	127	127	7	7	14	7f7f	
7f_7e_4036	4036	2730	1820	2090	270	0	166	127	126	7	6	13	7f7e	
7f_3f_4932	4932	2730	2100	3090	990	0	1886	127	63	7	6	13	7f3f	
77_7f_5663	5663	2730	2340	2980	640	0	406	119	127	6	7	13	777f	
77_7f_7132	7132	2730	2830	3050	220	0	146	119	127	6	7	13	777f	
7d_7f_9484	9484	2730	3520	3820	300	0	334	125	127	6	7	13	7d7f	
7f_7b_12545	12545	2730	4430	5180	750	0	1132	127	123	7	6	13	7f7b	
7d_7f_13001	13001	2730	4570	4840	270	0	113	125	127	6	7	13	7d7f	
7d_7f_13568	13568	2730	4730	5100	370	0	176	125	127	6	7	13	7d7f	
7f_7e_14166	14166	2730	4900	5550	650	0	630	127	126	7	6	13	7f7e	
Au_95_2778	2778	412	1420	2830	1410	0	2432	255	95	8	6	14	ff5f	
f7_5f_3879	3879	2778	1770	2120	350	0	200	247	95	7	6	13	f75f	
Au_94_4920	4920	2778	2100	2850	750	0	665	255	94	8	5	13	ff5e	
fe_7f_2785	2785	412	1420	1600	180	0	136	254	127	7	7	14	fe7f	
Au_111_2898	2898	412	1460	2890	1430	0	4715	255	111	8	6	14	ff6f	
fd_7f_2965	2965	412	1480	1790	310	0	198	253	127	7	7	14	fd7f	
Au_126_3079	3079	412	1510	1770	260	0	190	255	126	8	6	14	ff7e	
Au_63_3105	3105	412	1520	2000	480	0	379	255	63	8	6	14	ff3f	
Au_119_3149	3149	412	1540	1780	240	0	106	255	119	8	6	14	ff77	
bf_7f_3163	3163	412	1540	1930	390	0	349	191	127	7	7	14	bf7f	
fb_7f_3250	3250	412	1570	1580	10	0	1	251	127	7	7	14	fb7f	
fb_7d_3272	3272	3250	1580	2250	670	0	1335	251	125	7	6	13	fb7d	
eb_7d_4849	4849	3272	2080	2420	340	0	116	235	125	6	6	12	eb7d	
fe_7f_3591	3591	412	1670	2080	410	0	122	254	127	7	7	14	fe7f	
Au_63_3654	3654	412	1700	1980	280	0	159	255	63	8	6	14	ff3f	
df_7f_3661	3661	412	1700	2300	600	0	327	223	127	7	7	14	df7f	
f7_7f_3706	3706	412	1710	2620	910	0	900	247	127	7	7	14	f77f	
ef_7f_3864	3864	412	1770	2630	860	0	964	239	127	7	7	14	ef7f	
fe_7f_3932	3932	412	1790	2100	310	0	276	254	127	7	7	14	fe7f	
Au_125_3999	3999	412	1810	2550	740	0	962	255	125	8	6	14	ff7d	
ef_7f_4082	4082	412	1840	2130	290	0	102	239	127	7	7	14	ef7f	
df_7f_4115	4115	412	1850	1880	30	0	3	223	127	7	7	14	df7f	
Au_63_4158	4158	412	1860	2830	970	0	2596	255	63	8	6	14	ff3f	
Au_111_4293	4293	412	1900	2580	680	0	1175	255	111	8	6	14	ff6f	
Au_111_4321	4321	412	1910	2120	210	0	135	255	111	8	6	14	ff6f	
Au_95_4474	4474	412	1960	2430	470	0	1040	255	95	8	6	14	ff5f	
Au_125_4508	4508	412	1970	2910	940	0	900	255	125	8	6	14	ff7d	
Au_95_4533	4533	412	1980	2310	330	0	165	255	95	8	6	14	ff5f	
Au_111_4606	4606	412	2000	2220	220	0	159	255	111	8	6	14	ff6f	
fb_7f_4646	4646	412	2010	2150	140	0	42	251	127	7	7	14	fb7f	
Au_95_4726	4726	412	2040	2330	290	0	141	255	95	8	6	14	ff5f	
fd_7f_4752	4752	412	2050	2360	310	0	102	253	127	7	7	14	fd7f	
ef_7f_4798	4798	412	2060	2680	620	0	709	239	127	7	7	14	ef7f	
7f_7f_4901	4901	412	2100	2420	320	0	432	127	127	7	7	14	7f7f	
fd_7f_4938	4938	412	2110	2460	350	0	206	253	127	7	7	14	fd7f	
7f_7f_4958	4958	412	2110	6260	4150	0	27351	127	127	7	7	14	7f7f	
Au_126_5035	5035	412	2140	3240	1100	0	1792	255	126	8	6	14	ff7e	
fb_7e_5874	5874	5035	2410	3020	610	0	532	251	126	7	6	13	fb7e	
Au_125_5155	5155	412	2180	2450	270	0	145	255	125	8	6	14	ff7d	
fe_7f_5376	5376	412	2250	2260	10	0	1	254	127	7	7	14	fe7f	
Au_63_5849	5849	412	2400	3910	1510	0	7731	255	63	8	6	14	ff3f	
bf_7f_5964	5964	412	2440	2790	350	0	183	191	127	7	7	14	bf7f	
Au_123_6574	6574	412	2650	3000	350	0	414	255	123	8	6	14	ff7b	
Au_239_420	420	1	510	1360	850	0	1455	255	239	8	7	15	ffef	
fd_ff_427	427	1	510	2750	2240	0	13258	253	255	7	8	15	fdff	
fb_ff_436	436	1	510	1960	1450	0	2683	251	255	7	8	15	fbff	
ef_ff_441	441	1	520	1850	1330	0	2261	239	255	7	8	15	efff	
fe_ff_454	454	1	520	1480	960	0	727	254	255	7	8	15	feff	
Au_127_480	480	1	520	3730	3210	0	461764	255	127	8	7	15	ff7f	
7f_7f_1842	1842	480	1110	6380	5270	0	248180	127	127	7	7	14	7f7f	
7f_6f_5289	5289	1842	2230	2780	550	0	622	127	111	7	6	13	7f6f	
7e_7f_5787	5787	1842	2380	2640	260	0	166	126	127	6	7	13	7e7f	
6f_7f_5831	5831	1842	2400	2690	290	0	464	111	127	6	7	13	6f7f	
5f_7f_6503	6503	1842	2630	2980	350	0	170	95	127	6	7	13	5f7f	
7e_7f_6721	6721	1842	2700	2940	240	0	151	126	127	6	7	13	7e7f	
3f_7f_7544	7544	1842	2950	7350	4400	0	58478	63	127	6	7	13	3f7f	
3f_7d_14171	14171	7544	4900	5340	440	0	479	63	125	6	6	12	3f7d	
3b_7f_14295	14295	7544	4940	6630	1690	0	4132	59	127	5	7	12	3b7f	
1f_7f_15550	15550	7544	5300	5640	340	0	374	31	127	5	7	12	1f7f	
3f_7b_17159	17159	7544	5750	6020	270	0	114	63	123	6	6	12	3f7b	
3f_7b_17275	17275	7544	5790	6440	650	0	399	63	123	6	6	12	3f7b	
3d_7f_20124	20124	7544	6660	6850	190	0	129	61	127	5	7	12	3d7f	
3f_3f_20473	20473	7544	6770	7460	690	0	968	63	63	6	6	12	3f3f	
7f_7e_7673	7673	1842	2980	5110	2130	0	10169	127	126	7	6	13	7f7e	
5f_7e_10262	10262	7673	3740	6410	2670	0	3317	95	126	6	6	12	5f7e	
7f_7f_12632	12632	7673	4450	4520	70	0	8	127	127	7	7	14	7f7f	
7f_6e_13680	13680	7673	4760	5460	700	0	1763	127	110	7	5	12	7f6e	
7f_5f_7858	7858	1842	3040	3530	490	0	250	127	95	7	6	13	7f5f	
7f_6f_7920	7920	1842	3060	3830	770	0	997	127	111	7	6	13	7f6f	
7b_7f_8674	8674	1842	3290	5070	1780	0	2741	123	127	6	7	13	7b7f	
7f_3f_9911	9911	1842	3640	5980	2340	0	5843	127	63	7	6	13	7f3f	
7e_3f_11878	11878	9911	4220	4460	240	0	162	126	63	6	6	12	7e3f	
3f_3f_12635	12635	9911	4450	10570	6120	0	674103	63	63	6	6	12	3f3f	
3f_3e_13945	13945	12635	4840	6840	2000	0	8350	63	62	6	5	11	3f3e	
3f_7f_14937	14937	12635	5110	5440	330	0	279	63	127	6	7	13	3f7f	
3f_7d_15328	15328	14937	5230	5670	440	0	281	63	125	6	6	12	3f7d	
1f_3f_16069	16069	12635	5450	11230	5780	0	414105	31	63	5	6	11	1f3f	
1b_3f_19100	19100	16069	6350	6840	490	0	795	27	63	4	6	10	1b3f	
1f_3b_19171	19171	16069	6370	6620	250	0	181	31	59	5	5	10	1f3b	
1f_37_19305	19305	16069	6410	6700	290	0	419	31	55	5	5	10	1f37	
1d_3f_19470	19470	16069	6460	7660	1200	0	2671	29	63	4	6	10	1d3f	
1f_37_19752	19752	16069	6540	6760	220	0	175	31	55	5	5	10	1f37	
1d_3f_20333	20333	16069	6720	6930	210	0	152	29	63	4	6	10	1d3f	
9f_3f_20664	20664	16069	6830	6860	30	0	3	159	63	6	6	12	9f3f	
5f_3f_21618	21618	16069	7110	7490	380	0	204	95	63	6	6	12	5f3f	
1f_37_22079	22079	16069	7250	7590	340	0	171	31	55	5	5	10	1f37	
1b_3f_22141	22141	16069	7270	7450	180	0	207	27	63	4	6	10	1b3f	
1f_2f_22207	22207	16069	7280	7750	470	0	764	31	47	5	5	10	1f2f	
1f_1f_22232	22232	16069	7290	7720	430	0	381	31	31	5	5	10	1f1f	
3f_3f_22651	22651	16069	7410	7620	210	0	134	63	63	6	6	12	3f3f	
1f_3b_22696	22696	16069	7430	11040	3610	0	12178	31	59	5	5	10	1f3b	
1d_3b_25785	25785	22696	8360	8550	190	0	100	29	59	4	5	9	1d3b	
1f_1b_26281	26281	22696	8520	15650	7130	0	91337	31	27	5	4	9	1f1b	
1f_13_28183	28183	26281	9110	9200	90	0	51	31	19	5	3	8	1f13	
1f_1f_29886	29886	26281	9640	9900	260	0	266	31	31	5	5	10	1f1f	
1f_1f_34257	34257	26281	10980	11160	180	0	112	31	31	5	5	10	1f1f	
1f_1f_39574	39574	26281	12590	12800	210	0	121	31	31	5	5	10	1f1f	
3f_1b_41839	41839	26281	13240	13280	40	0	4	63	27	6	4	10	3f1b	
1f_3e_22920	22920	16069	7500	7910	410	0	190	31	62	5	5	10	1f3e	
1f_3e_23301	23301	16069	7620	8250	630	0	1275	31	62	5	5	10	1f3e	
1f_1f_24229	24229	16069	7890	15470	7580	0	183347	31	31	5	5	10	1f1f	
1b_1f_26501	26501	24229	8580	13520	4940	0	45416	27	31	4	5	9	1b1f	
1a_1f_27610	27610	26501	8920	9030	110	0	117	26	31	3	5	8	1a1f	
1b_1d_28722	28722	26501	9280	9580	300	0	177	27	29	4	4	8	1b1d	
1b_5f_32261	32261	26501	10390	10630	240	0	159	27	95	4	6	10	1b5f	
1f_1f_34693	34693	26501	11120	12620	1500	0	1962	31	31	5	5	10	1f1f	
1b_3f_35261	35261	26501	11290	11680	390	0	217	27	63	4	6	10	1b3f	
f_1f_29559	29559	24229	9530	10220	690	0	1410	15	31	4	5	9	f1f	
1b_1f_32434	32434	24229	10440	11190	750	0	636	27	31	4	5	9	1b1f	
1b_1f_33025	33025	24229	10600	10880	280	0	540	27	31	4	5	9	1b1f	
1f_f_33289	33289	24229	10680	11040	360	0	176	31	15	5	4	9	1ff	
17_1f_34891	34891	24229	11170	11360	190	0	123	23	31	4	5	9	171f	
1f_1b_35233	35233	24229	11280	15030	3750	0	28288	31	27	5	4	9	1f1b	
1f_9b_37982	37982	35233	12100	12140	40	0	10	31	155	5	5	10	1f9b	
f_1b_38570	38570	35233	12280	12560	280	0	216	15	27	4	4	8	f1b	
1d_1b_40368	40368	35233	12810	13250	440	0	140	29	27	4	4	8	1d1b	
1d_1f_35271	35271	24229	11290	11580	290	0	249	29	31	4	5	9	1d1f	
1f_1d_35482	35482	24229	11350	11620	270	0	142	31	29	5	4	9	1f1d	
1f_3f_35659	35659	24229	11410	11570	160	0	173	31	63	5	6	11	1f3f	
1f_1e_36008	36008	24229	11510	11760	250	0	263	31	30	5	4	9	1f1e	
f_1f_36298	36298	24229	11600	12000	400	0	436	15	31	4	5	9	f1f	
1f_5f_39136	39136	24229	12450	12730	280	0	236	31	95	5	6	11	1f5f	
1f_1d_39183	39183	24229	12460	13110	650	0	920	31	29	5	4	9	1f1d	
1f_17_42990	42990	24229	13560	13850	290	0	146	31	23	5	4	9	1f17	
1f_1f_24296	24296	16069	7910	8140	230	0	235	31	31	5	5	10	1f1f	
1f_1f_24377	24377	16069	7930	8260	330	0	596	31	31	5	5	10	1f1f	
1e_3f_24425	24425	16069	7940	8090	150	0	102	30	63	4	6	10	1e3f	
1f_7f_24717	24717	16069	8040	8330	290	0	320	31	127	5	7	12	1f7f	
1f_3e_25307	25307	16069	8210	8870	660	0	1065	31	62	5	5	10	1f3e	
1b_3f_25653	25653	16069	8330	8590	260	0	139	27	63	4	6	10	1b3f	
1d_3f_25889	25889	16069	8400	9300	900	0	1191	29	63	4	6	10	1d3f	
1f_3b_26295	26295	16069	8520	8760	240	0	252	31	59	5	5	10	1f3b	
1f_3b_26780	26780	16069	8670	8830	160	0	89	31	59	5	5	10	1f3b	
1f_7b_26942	26942	26780	8730	9310	580	0	353	31	123	5	6	11	1f7b	
1f_3e_26957	26957	16069	8730	8970	240	0	205	31	62	5	5	10	1f3e	
1f_bf_27129	27129	16069	8780	9120	340	0	134	31	191	5	7	12	1fbf	
1f_bf_27339	27339	16069	8840	9000	160	0	146	31	191	5	7	12	1fbf	
3f_3f_27660	27660	16069	8940	9660	720	0	530	63	63	6	6	12	3f3f	
1d_3f_28094	28094	16069	9080	9370	290	0	302	29	63	4	6	10	1d3f	
1d_3f_28182	28182	16069	9110	9530	420	0	475	29	63	4	6	10	1d3f	
1f_3e_28747	28747	16069	9290	9870	580	0	1160	31	62	5	5	10	1f3e	
1b_3f_28869	28869	16069	9330	9640	310	0	116	27	63	4	6	10	1b3f	
1d_3f_29273	29273	16069	9440	9730	290	0	155	29	63	4	6	10	1d3f	
1d_3f_29329	29329	16069	9460	10020	560	0	619	29	63	4	6	10	1d3f	
1f_3d_29694	29694	16069	9570	9830	260	0	171	31	61	5	5	10	1f3d	
1f_3e_29816	29816	16069	9610	9900	290	0	109	31	62	5	5	10	1f3e	
1f_2f_29838	29838	16069	9620	9940	320	0	204	31	47	5	5	10	1f2f	
1f_2f_30234	30234	16069	9740	9910	170	0	83	31	47	5	5	10	1f2f	
1f_2f_30353	30353	16069	9780	10250	470	0	635	31	47	5	5	10	1f2f	
1d_3f_30570	30570	16069	9850	10130	280	0	234	29	63	4	6	10	1d3f	
1f_7f_30768	30768	16069	9920	10080	160	0	117	31	127	5	7	12	1f7f	
1f_2f_30813	30813	16069	9930	10300	370	0	328	31	47	5	5	10	1f2f	
f_3f_30899	30899	16069	9960	10210	250	0	227	15	63	4	6	10	f3f	
17_3f_30996	30996	16069	9990	10330	340	0	203	23	63	4	6	10	173f	
1f_3e_33250	33250	16069	10670	11850	1180	0	1818	31	62	5	5	10	1f3e	
1f_1f_33253	33253	16069	10670	10900	230	0	149	31	31	5	5	10	1f1f	
1f_1f_34011	34011	16069	10910	15720	4810	0	68902	31	31	5	5	10	1f1f	
1f_17_34416	34416	34011	11030	11230	200	0	196	31	23	5	4	9	1f17	
1f_17_36838	36838	34011	11760	12090	330	0	275	31	23	5	4	9	1f17	
17_1f_39367	39367	34011	12520	12570	50	0	9	23	31	4	5	9	171f	
17_1f_40936	40936	34011	12980	15150	2170	0	5452	23	31	4	5	9	171f	
1f_5f_41779	41779	34011	13230	13400	170	0	141	31	95	5	6	11	1f5f	
1d_1f_41827	41827	34011	13240	13480	240	0	123	29	31	4	5	9	1d1f	
17_1f_44772	44772	34011	14050	14270	220	0	114	23	31	4	5	9	171f	
f_1f_47330	47330	34011	14780	15030	250	0	121	15	31	4	5	9	f1f	
3e_3f_16583	16583	12635	5600	8160	2560	0	13720	62	63	5	6	11	3e3f	
1f_3f_16673	16673	12635	5620	6030	410	0	183	31	63	5	6	11	1f3f	
3f_37_16719	16719	12635	5640	5790	150	0	65	63	55	6	5	11	3f37	
3f_bf_16790	16790	12635	5650	6110	460	0	381	63	191	6	7	13	3fbf	
3f_7f_17164	17164	12635	5750	5970	220	0	99	63	127	6	7	13	3f7f	
3f_3d_17215	17215	12635	5770	7270	1500	0	3348	63	61	6	5	11	3f3d	
3f_2f_17406	17406	12635	5830	6090	260	0	132	63	47	6	5	11	3f2f	
3f_3b_17770	17770	12635	5930	7360	1430	0	3167	63	59	6	5	11	3f3b	
1f_3f_18145	18145	12635	6040	6270	230	0	225	31	63	5	6	11	1f3f	
3e_3f_18157	18157	12635	6040	6250	210	0	152	62	63	5	6	11	3e3f	
3f_37_18209	18209	12635	6060	6300	240	0	187	63	55	6	5	11	3f37	
3d_3f_18404	18404	12635	6120	6560	440	0	336	61	63	5	6	11	3d3f	
3f_3e_18471	18471	12635	6140	6550	410	0	257	63	62	6	5	11	3f3e	
3f_3b_18571	18571	12635	6180	6570	390	0	291	63	59	6	5	11	3f3b	
3f_1f_19397	19397	12635	6440	6730	290	0	175	63	31	6	5	11	3f1f	
3f_2f_19571	19571	12635	6490	7240	750	0	927	63	47	6	5	11	3f2f	
37_3f_19750	19750	12635	6540	6790	250	0	218	55	63	5	6	11	373f	
3f_3d_20042	20042	12635	6630	7630	1000	0	1583	63	61	6	5	11	3f3d	
3f_bf_20248	20248	12635	6690	7020	330	0	382	63	191	6	7	13	3fbf	
3f_3d_20287	20287	12635	6700	7070	370	0	244	63	61	6	5	11	3f3d	
3b_3f_20796	20796	12635	6860	7850	990	0	1036	59	63	5	6	11	3b3f	
3b_3f_21058	21058	12635	6940	7400	460	0	548	59	63	5	6	11	3b3f	
3f_3b_21512	21512	12635	7080	7710	630	0	1125	63	59	6	5	11	3f3b	
3f_3e_21593	21593	12635	7110	7340	230	0	51	63	62	6	5	11	3f3e	
3f_3d_22020	22020	12635	7230	7500	270	0	204	63	61	6	5	11	3f3d	
3d_3f_22488	22488	12635	7370	8310	940	0	757	61	63	5	6	11	3d3f	
3b_3f_22538	22538	12635	7380	7630	250	0	268	59	63	5	6	11	3b3f	
3f_37_22830	22830	12635	7480	7790	310	0	149	63	55	6	5	11	3f37	
3f_7f_23312	23312	12635	7620	8190	570	0	263	63	127	6	7	13	3f7f	
3f_1f_23575	23575	12635	7700	7860	160	0	131	63	31	6	5	11	3f1f	
2f_3f_23756	23756	12635	7750	7920	170	0	37	47	63	5	6	11	2f3f	
3e_3f_23916	23916	12635	7800	7840	40	0	8	62	63	5	6	11	3e3f	
3f_2f_24198	24198	12635	7880	8060	180	0	163	63	47	6	5	11	3f2f	
3f_37_24597	24597	12635	8000	9700	1700	0	1987	63	55	6	5	11	3f37	
3f_37_24769	24769	12635	8050	9380	1330	0	1000	63	55	6	5	11	3f37	
3f_2f_25152	25152	12635	8170	8950	780	0	1132	63	47	6	5	11	3f2f	
2f_3f_25434	25434	12635	8260	9160	900	0	625	47	63	5	6	11	2f3f	
3f_3d_25581	25581	12635	8300	9000	700	0	1438	63	61	6	5	11	3f3d	
3f_37_26115	26115	12635	8470	8820	350	0	388	63	55	6	5	11	3f37	
3f_3e_26515	26515	12635	8590	8920	330	0	280	63	62	6	5	11	3f3e	
3f_1f_27195	27195	12635	8800	9210	410	0	496	63	31	6	5	11	3f1f	
3f_3e_27642	27642	12635	8930	9150	220	0	103	63	62	6	5	11	3f3e	
3b_3f_27743	27743	12635	8960	9800	840	0	1139	59	63	5	6	11	3b3f	
3e_3f_28880	28880	12635	9330	9580	250	0	151	62	63	5	6	11	3e3f	
7b_7f_10434	10434	1842	3790	4020	230	0	124	123	127	6	7	13	7b7f	
5f_7f_11164	11164	1842	4010	5740	1730	0	7022	95	127	6	7	13	5f7f	
7d_7f_11241	11241	1842	4030	4870	840	0	970	125	127	6	7	13	7d7f	
7f_7e_12154	12154	1842	4310	6060	1750	0	2769	127	126	7	6	13	7f7e	
7f_7e_12874	12874	1842	4530	6000	1470	0	1758	127	126	7	6	13	7f7e	
7e_7f_12887	12887	1842	4530	4860	330	0	435	126	127	6	7	13	7e7f	
5f_7f_14364	14364	1842	4950	5380	430	0	257	95	127	6	7	13	5f7f	
7f_5f_14506	14506	1842	4990	5180	190	0	70	127	95	7	6	13	7f5f	
5f_5f_14970	14970	14506	5130	5820	690	0	1035	95	95	6	6	12	5f5f	
7f_5f_14762	14762	1842	5070	5660	590	0	393	127	95	7	6	13	7f5f	
3f_7f_14791	14791	1842	5080	6540	1460	0	2881	63	127	6	7	13	3f7f	
ef_7f_1870	1870	480	1120	1780	660	0	676	239	127	7	7	14	ef7f	
Au_95_1995	1995	480	1160	4390	3230	0	26557	255	95	8	6	14	ff5f	
7f_5f_7774	7774	1995	3020	4590	1570	0	2976	127	95	7	6	13	7f5f	
Au_79_7956	7956	1995	3070	3510	440	0	663	255	79	8	5	13	ff4f	
Au_95_2031	2031	480	1170	1420	250	0	130	255	95	8	6	14	ff5f	
Au_255_2092	2092	480	1190	1470	280	0	123	255	255	8	8	16	ffff	
Au_63_2438	2438	480	1310	5010	3700	0	133294	255	63	8	6	14	ff3f	
Au_55_4200	4200	2438	1870	4910	3040	0	41800	255	55	8	5	13	ff37	
Au_63_7198	7198	4200	2840	3020	180	0	109	255	63	8	6	14	ff3f	
fd_3f_5838	5838	2438	2400	2710	310	0	104	253	63	7	6	13	fd3f	
Au_59_6113	6113	2438	2490	3180	690	0	1492	255	59	8	5	13	ff3b	
7f_3f_7055	7055	2438	2800	3310	510	0	282	127	63	7	6	13	7f3f	
Au_31_7987	7987	2438	3080	11820	8740	0	196683	255	31	8	5	13	ff1f	
Au_29_10321	10321	7987	3760	5940	2180	0	3596	255	29	8	4	12	ff1d	
7f_1f_10900	10900	7987	3930	6500	2570	0	6841	127	31	7	5	12	7f1f	
Au_30_11652	11652	7987	4160	6170	2010	0	10102	255	30	8	4	12	ff1e	
Au_15_15768	15768	7987	5360	5680	320	0	318	255	15	8	4	12	fff	
Au_23_22138	22138	7987	7270	9510	2240	0	5853	255	23	8	4	12	ff17	
