
EXP:	Thu Dec 27 01:13:49 2018
CO-EVOLUTION [1545869629]
WORLD_SIZE=	200x100
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10
DATA_VER	MCStep	num. of agents	num. of autotrophs	clones	autotrophic clones	species	autotrophic species	clones from the beginning	species from the begining	Mean(EnergyA)	SD(EnergyA)	Max(EnergyA)	Mean(AgeA)	SD(AgeA)	Max(AgeA)	Min(DefenceA)	Max(DefenceA)	Min(TrophyA)	Max(TrophyA)	WhichMain(spec. bits of autotrophs)	MainClass(spec. bits of autotrophs)	WhichMain(spec. bits of heterotrophs)	MainClass(spec. bits of heterotrophs)	N1(spec. bits of autotrophs)	N2(spec. bits of autotrophs)	N3(spec. bits of autotrophs)	N4(spec. bits of autotrophs)	N5(spec. bits of autotrophs)	N6(spec. bits of autotrophs)	N7(spec. bits of autotrophs)	N8(spec. bits of autotrophs)	N9(spec. bits of autotrophs)	N10(spec. bits of autotrophs)	N11(spec. bits of autotrophs)	N12(spec. bits of autotrophs)	N13(spec. bits of autotrophs)	N14(spec. bits of autotrophs)	N15(spec. bits of autotrophs)	N16(spec. bits of autotrophs)	N1(spec. bits of heterotrophs)	N2(spec. bits of heterotrophs)	N3(spec. bits of heterotrophs)	N4(spec. bits of heterotrophs)	N5(spec. bits of heterotrophs)	N6(spec. bits of heterotrophs)	N7(spec. bits of heterotrophs)	N8(spec. bits of heterotrophs)	N9(spec. bits of heterotrophs)	N10(spec. bits of heterotrophs)	N11(spec. bits of heterotrophs)	N12(spec. bits of heterotrophs)	N13(spec. bits of heterotrophs)	N14(spec. bits of heterotrophs)	N15(spec. bits of heterotrophs)	N16(spec. bits of heterotrophs)	CLOCK
1292	12930	13572	12291	37	16	6	4	18689	778	1812.79	1586.53	24270	224.003	14.3413	255	0	255	0	255	9.5	11961	11.5	818	0	0	0	0	0	0	0	0	11961	182	125	23	0	0	0	0	0	0	0	0	0	0	0	63	0	374	818	26	0	0	0	0	103372
1293	12940	13796	12535	42	19	6	4	18700	783	1855.07	1585.82	20764	224.366	14.5954	255	0	255	0	255	9.5	12227	11.5	805	0	0	0	0	0	0	0	0	12227	175	112	21	0	0	0	0	0	0	0	0	0	0	0	82	1	352	805	21	0	0	0	0	103432
1294	12950	13944	12770	39	17	6	4	18711	785	1857.26	1585.49	23230	224.354	14.504	255	0	255	0	255	9.5	12469	11.5	758	0	0	0	0	0	0	0	0	12469	175	109	17	0	0	0	0	0	0	0	0	0	0	0	94	0	302	758	20	0	0	0	0	103494
1295	12960	14320	13135	40	17	7	5	18720	787	1868.4	1671.34	33112	224.355	14.5333	255	0	255	0	255	9.5	12829	11.5	770	0	0	0	0	0	0	0	0	12829	171	113	22	0	0	0	0	0	0	0	0	0	0	0	106	0	285	770	22	2	0	0	0	103555
1296	12970	14606	13501	41	18	7	5	18730	788	1885.17	1613.66	34507	224.659	14.4354	255	0	255	0	255	9.5	13194	11.5	714	0	0	0	0	0	0	0	0	13194	166	128	13	0	0	0	0	0	0	0	0	0	0	0	121	0	244	714	26	0	0	0	0	103616
1297	12980	14748	13695	39	18	6	4	18739	790	1922.24	1646.45	41267	225.015	14.4532	255	0	255	0	255	9.5	13419	11.5	673	0	0	0	0	0	0	0	0	13419	152	120	4	0	0	0	0	0	0	0	0	0	0	0	144	0	208	673	28	0	0	0	0	103677
1298	12990	14927	13930	42	19	6	4	18753	794	1974.46	1712.99	42817	225.458	14.5806	255	0	255	0	255	9.5	13666	11.5	648	0	0	0	0	0	0	0	0	13666	149	103	12	0	0	0	0	0	0	0	0	0	0	0	153	1	179	648	16	0	0	0	0	103738
1299	13000	15188	14229	46	20	5	3	18767	800	1968.82	1647.38	47886	225.545	14.6403	255	0	255	0	255	9.5	13950	11.5	587	0	0	0	0	0	0	0	0	13950	178	94	7	0	0	0	0	0	0	0	0	0	0	0	179	3	174	587	16	0	0	0	0	103800
1300	13010	15430	14538	45	17	4	3	18777	800	1991.86	1697.49	51991	225.772	14.5828	255	0	255	0	255	9.5	14247	11.5	546	0	0	0	0	0	0	0	0	14247	185	102	4	0	0	0	0	0	0	0	0	0	0	0	182	4	150	546	10	0	0	0	0	103862
1301	13020	15658	14787	41	16	5	4	18780	794	2013.28	1654.82	33908	226.001	14.5109	255	0	255	0	255	9.5	14472	11.5	507	0	0	0	0	0	0	0	0	14472	183	131	1	0	0	0	0	0	0	0	0	0	0	0	202	5	152	507	5	0	0	0	0	103924
1302	13030	15884	15069	40	15	5	4	18791	796	2050.28	1678.21	38001	226.305	14.5599	255	0	255	0	255	9.5	14773	11.5	468	0	0	0	0	0	0	0	0	14773	183	113	0	0	0	0	0	0	0	0	0	0	0	0	200	6	133	468	8	0	0	0	0	103988
1303	13040	16247	15501	40	16	4	3	18807	806	2065.77	1654.64	29186	226.524	14.6282	255	0	255	0	255	9.5	15239	11.5	392	0	0	0	0	0	0	0	0	15239	172	90	0	0	0	0	0	0	0	0	0	0	0	0	239	9	100	392	6	0	0	0	0	104052
1304	13050	16487	15780	40	16	4	3	18818	809	2076.02	1682.68	30943	226.636	14.5735	255	0	255	0	255	9.5	15533	11.5	340	0	0	0	0	0	0	0	0	15533	165	82	0	0	0	0	0	0	0	0	0	0	0	0	263	11	89	340	4	0	0	0	0	104116
1305	13060	16528	15819	38	16	4	3	18828	811	2083.49	1664.53	31042	226.713	14.545	255	0	255	0	255	9.5	15580	8.5	329	0	0	0	0	0	0	0	0	15580	168	71	0	0	0	0	0	0	0	0	0	0	0	0	329	13	69	294	4	0	0	0	0	104181
1306	13070	16505	15830	36	16	4	3	18834	812	2115.75	1683.03	39498	227.065	14.5875	255	0	255	0	255	9.5	15606	8.5	364	0	0	0	0	0	0	0	0	15606	158	66	0	0	0	0	0	0	0	0	0	0	0	0	364	13	52	240	6	0	0	0	0	104245
1307	13080	16370	15727	37	16	4	3	18847	819	2125.15	1693.98	32304	227.141	14.6658	255	0	255	0	255	9.5	15538	8.5	401	0	0	0	0	0	0	0	0	15538	139	50	0	0	0	0	0	0	0	0	0	0	0	0	401	10	39	189	4	0	0	0	0	104308
1308	13090	16280	15630	37	16	4	3	18849	812	2116.56	1714.88	41376	227.038	14.7646	255	0	255	0	255	9.5	15442	8.5	447	0	0	0	0	0	0	0	0	15442	137	51	0	0	0	0	0	0	0	0	0	0	0	0	447	12	35	153	3	0	0	0	0	104372
1309	13100	16100	15376	35	16	4	3	18861	813	2088.84	1765.29	41236	226.682	14.8478	255	0	255	0	255	9.5	15193	8.5	534	0	0	0	0	0	0	0	0	15193	146	37	0	0	0	0	0	0	0	0	0	0	0	0	534	13	39	136	2	0	0	0	0	104450
1310	13110	15769	15037	35	16	4	3	18869	818	2050.08	1697.84	31889	226.285	14.7212	255	0	255	0	255	9.5	14859	8.5	578	0	0	0	0	0	0	0	0	14859	143	35	0	0	0	0	0	0	0	0	0	0	0	0	578	13	29	110	2	0	0	0	0	104524
1311	13120	15627	14800	36	16	5	3	18879	817	2001.5	1775.93	35477	225.699	14.6709	255	0	255	0	255	9.5	14637	8.5	696	0	0	0	0	0	0	0	0	14637	129	34	0	0	0	0	0	0	0	0	0	0	0	0	696	16	26	87	2	0	0	0	0	104588
1312	13130	15428	14605	36	16	5	3	18886	820	1980.88	1832.59	34164	225.449	14.6068	255	0	255	0	255	9.5	14444	8.5	715	0	0	0	0	0	0	0	0	14444	132	29	0	0	0	0	0	0	0	0	0	0	0	0	715	19	14	72	3	0	0	0	0	104655
1313	13140	15282	14389	37	16	8	3	18896	822	1945.11	1850.28	35563	225.089	14.4878	255	0	255	0	255	9.5	14233	8.5	819	0	0	0	0	0	0	0	0	14233	126	30	0	0	0	0	0	0	0	0	0	0	0	0	819	16	10	44	4	0	0	0	0	104722
1314	13150	15087	14109	38	16	8	3	18903	816	1922.52	1857.48	39203	224.749	14.3831	255	0	255	0	255	9.5	13958	8.5	906	0	0	0	0	0	0	0	0	13958	114	37	0	0	0	0	0	0	0	0	0	0	0	2	906	18	7	39	6	0	0	0	0	104786
1315	13160	14879	13862	38	16	8	3	18916	821	1905.21	1915.06	39178	224.569	14.4512	255	0	255	0	255	9.5	13709	8.5	958	0	0	0	0	0	0	0	0	13709	117	36	0	0	0	0	0	0	0	0	0	0	0	4	958	15	7	25	8	0	0	0	0	104850
1316	13170	14593	13524	39	17	9	3	18923	818	1857.08	1872.81	41700	224.063	14.3256	255	0	255	0	255	9.5	13375	8.5	1005	0	0	0	0	0	0	0	0	13375	122	27	0	0	0	0	0	0	0	0	0	0	0	9	1005	19	5	15	16	0	0	0	0	104913
1317	13180	14323	13245	38	17	9	3	18931	821	1830.61	1949.95	51886	223.688	14.1909	255	0	255	0	255	9.5	13110	8.5	1017	0	0	0	0	0	0	0	0	13110	117	18	0	0	0	0	0	0	0	0	0	0	0	9	1017	16	4	13	19	0	0	0	0	104976
1318	13190	14341	13242	37	17	9	3	18944	825	1790.65	1932.48	42038	223.415	14.1234	255	0	255	0	255	9.5	13083	8.5	1037	0	0	0	0	0	0	0	0	13083	134	25	0	0	0	0	0	0	0	0	0	0	0	10	1037	20	2	11	19	0	0	0	0	105039
1319	13200	14239	13113	37	16	8	3	18953	825	1761.28	1824.3	35333	223.218	14.0037	255	0	255	0	255	9.5	12953	8.5	1055	0	0	0	0	0	0	0	0	12953	137	23	0	0	0	0	0	0	0	0	0	0	0	13	1055	29	2	10	17	0	0	0	0	105106
1320	13210	14167	13026	36	16	8	3	18960	820	1742.68	1872.68	40973	223.053	13.9938	255	0	255	0	255	9.5	12882	8.5	1088	0	0	0	0	0	0	0	0	12882	122	22	0	0	0	0	0	0	0	0	0	0	0	8	1088	22	2	6	15	0	0	0	0	105170
1321	13220	14013	12836	37	16	8	3	18969	822	1733.8	1812.06	50966	222.955	13.8913	255	0	255	0	255	9.5	12702	8.5	1121	0	0	0	0	0	0	0	0	12702	109	25	0	0	0	0	0	0	0	0	0	0	0	10	1121	19	2	5	20	0	0	0	0	105237
1322	13230	13990	12855	39	16	8	3	18978	823	1711.12	1734.44	38319	222.962	13.9117	255	0	255	0	255	9.5	12723	8.5	1087	0	0	0	0	0	0	0	0	12723	109	23	0	0	0	0	0	0	0	0	0	0	0	10	1087	11	2	2	23	0	0	0	0	105320
1323	13240	13929	12760	39	16	8	3	18993	830	1692.28	1743.98	40878	222.726	13.8881	255	0	255	0	255	9.5	12609	8.5	1129	0	0	0	0	0	0	0	0	12609	130	21	0	0	0	0	0	0	0	0	0	0	0	7	1129	8	0	2	23	0	0	0	0	105387
1324	13250	13788	12601	41	15	8	3	19012	836	1679.26	1802	32450	222.533	13.8853	255	0	255	0	255	9.5	12465	8.5	1138	0	0	0	0	0	0	0	0	12465	113	23	0	0	0	0	0	0	0	0	0	0	0	15	1138	10	0	0	24	0	0	0	0	105453
1325	13260	13674	12490	39	15	7	3	19022	832	1629.72	1726.47	45142	222.064	13.6799	255	0	255	0	255	9.5	12369	8.5	1145	0	0	0	0	0	0	0	0	12369	100	21	0	0	0	0	0	0	0	0	0	0	0	13	1145	10	0	0	16	0	0	0	0	105516
1326	13270	13344	12129	41	17	8	3	19035	831	1626.45	1693.83	31679	222.005	13.6074	255	0	255	0	255	9.5	12002	8.5	1176	0	0	0	0	0	0	0	0	12002	106	21	0	0	0	0	0	0	0	0	0	0	0	15	1176	6	0	0	18	0	0	0	0	105580
1327	13280	13309	12021	39	17	7	3	19051	833	1575.95	1673.54	36311	221.543	13.5603	255	0	255	0	255	9.5	11904	8.5	1242	0	0	0	0	0	0	0	0	11904	96	21	0	0	0	0	0	0	0	0	0	0	0	19	1242	8	0	0	19	0	0	0	0	105639
1328	13290	13278	11993	38	17	8	3	19062	829	1548.55	1673.76	28535	221.348	13.4015	255	0	255	0	255	9.5	11874	8.5	1238	0	0	0	0	0	0	0	0	11874	94	25	0	0	0	0	0	0	0	0	0	0	0	20	1238	8	0	0	19	0	0	0	0	105700
1329	13300	13111	11803	40	17	8	3	19083	839	1566.3	1696.18	44215	221.563	13.3181	255	0	255	0	255	9.5	11681	8.5	1254	0	0	0	0	0	0	0	0	11681	90	32	0	0	0	0	0	0	0	0	0	0	0	19	1254	11	0	0	24	0	0	0	0	105762
1330	13310	12901	11619	42	18	8	3	19100	842	1547.53	1607.26	32624	221.506	13.438	255	0	255	0	255	9.5	11481	8.5	1229	0	0	0	0	0	0	0	0	11481	109	29	0	0	0	0	0	0	0	0	0	0	0	18	1229	9	0	1	25	0	0	0	0	105825
1331	13320	12926	11631	40	17	7	3	19108	833	1524.82	1520.83	27272	221.41	13.4348	255	0	255	0	255	9.5	11505	8.5	1250	0	0	0	0	0	0	0	0	11505	90	36	0	0	0	0	0	0	0	0	0	0	0	16	1250	12	0	0	17	0	0	0	0	105887
1332	13330	12779	11436	43	18	9	3	19127	841	1478.07	1507.81	30810	220.983	13.3587	255	0	255	0	255	9.5	11287	8.5	1303	0	0	0	0	0	0	0	0	11287	106	43	0	0	0	0	0	0	0	0	0	0	0	12	1303	11	0	0	17	0	0	0	0	105945
1333	13340	12589	11247	43	16	8	3	19145	838	1445.34	1401.59	22425	220.808	13.0934	255	0	255	0	255	9.5	11115	8.5	1291	0	0	0	0	0	0	0	0	11115	92	40	0	0	0	0	0	0	0	0	0	0	0	19	1291	13	0	0	19	0	0	0	0	106003
1334	13350	12440	11103	40	15	8	3	19151	832	1426.15	1402.82	26679	220.665	13.1158	255	0	255	0	255	9.5	10974	8.5	1283	0	0	0	0	0	0	0	0	10974	90	39	0	0	0	0	0	0	0	0	0	0	0	13	1283	15	0	0	26	0	0	0	0	106060
1335	13360	12348	10953	42	16	9	3	19166	838	1417.52	1376.48	25696	220.644	13.1121	255	0	255	0	255	9.5	10830	8.5	1333	0	0	0	0	0	0	0	0	10830	89	34	0	0	0	0	0	0	0	0	0	0	0	13	1333	21	0	0	28	0	0	0	0	106120
1336	13370	12380	10963	44	17	8	3	19184	840	1396.78	1325.1	24410	220.57	13.1156	255	0	255	0	255	9.5	10818	8.5	1361	0	0	0	0	0	0	0	0	10818	102	43	0	0	0	0	0	0	0	0	0	0	0	12	1361	20	0	0	24	0	0	0	0	106177
1337	13380	12339	10902	42	17	7	3	19198	840	1380.73	1336.77	19047	220.316	12.9681	255	0	255	0	255	9.5	10734	8.5	1374	0	0	0	0	0	0	0	0	10734	118	50	0	0	0	0	0	0	0	0	0	0	0	16	1374	16	0	0	31	0	0	0	0	106236
1338	13390	12210	10748	40	17	7	3	19216	842	1383.01	1322.94	22722	220.432	13.0919	255	0	255	0	255	9.5	10577	8.5	1388	0	0	0	0	0	0	0	0	10577	122	49	0	0	0	0	0	0	0	0	0	0	0	18	1388	17	0	0	39	0	0	0	0	106296
1339	13400	12063	10599	42	17	6	3	19230	846	1357.94	1284.36	17833	220.294	12.9155	255	0	255	0	255	9.5	10410	8.5	1384	0	0	0	0	0	0	0	0	10410	134	55	0	0	0	0	0	0	0	0	0	0	0	15	1384	21	0	0	44	0	0	0	0	106355
1340	13410	11777	10320	46	18	6	3	19244	846	1341.37	1290.61	23706	220.192	12.9362	255	0	255	0	255	9.5	10117	8.5	1382	0	0	0	0	0	0	0	0	10117	136	67	0	0	0	0	0	0	0	0	0	0	0	15	1382	19	0	0	41	0	0	0	0	106411
1341	13420	11799	10300	43	18	7	3	19255	844	1297.87	1272.27	27742	219.788	12.8032	255	0	255	0	255	9.5	10097	8.5	1422	0	0	0	0	0	0	0	0	10097	136	67	0	0	0	0	0	0	0	0	0	0	0	11	1422	16	0	0	50	0	0	0	0	106467
1342	13430	11758	10293	42	18	7	3	19266	841	1274.86	1194.51	16840	219.649	12.6549	255	0	255	0	255	9.5	10077	8.5	1384	0	0	0	0	0	0	0	0	10077	133	83	0	0	0	0	0	0	0	0	0	0	0	14	1384	23	0	0	44	0	0	0	0	106526
1343	13440	11817	10362	42	18	7	3	19279	835	1279.5	1172.06	15111	219.803	12.7133	255	0	255	0	255	9.5	10154	8.5	1383	0	0	0	0	0	0	0	0	10154	144	64	0	0	0	0	0	0	0	0	0	0	0	11	1383	32	0	0	29	0	0	0	0	106634
1344	13450	11943	10528	41	18	7	3	19288	839	1265.06	1174.02	13574	219.645	12.6203	255	0	255	0	255	9.5	10279	8.5	1335	0	0	0	0	0	0	0	0	10279	154	95	0	0	0	0	0	0	0	0	0	0	0	7	1335	35	0	0	38	0	0	0	0	106723
1345	13460	11940	10490	42	17	7	3	19301	837	1268.68	1187.72	16363	219.694	12.6722	255	0	255	0	255	9.5	10276	8.5	1362	0	0	0	0	0	0	0	0	10276	132	82	0	0	0	0	0	0	0	0	0	0	0	10	1362	30	0	0	48	0	0	0	0	106809
1346	13470	11981	10539	45	18	7	3	19311	837	1275.4	1190.43	19241	219.769	12.5789	255	0	255	0	255	9.5	10326	8.5	1357	0	0	0	0	0	0	0	0	10326	133	80	0	0	0	0	0	0	0	0	0	0	0	9	1357	30	0	0	46	0	0	0	0	106894
1347	13480	12043	10637	42	18	6	3	19320	835	1300.27	1186.39	16691	220.099	12.7086	255	0	255	0	255	9.5	10410	8.5	1323	0	0	0	0	0	0	0	0	10410	149	78	0	0	0	0	0	0	0	0	0	0	0	12	1323	26	0	0	45	0	0	0	0	106979
1348	13490	12069	10673	42	18	6	3	19337	834	1337.24	1217.63	16112	220.445	12.9456	255	0	255	0	255	9.5	10461	8.5	1320	0	0	0	0	0	0	0	0	10461	139	73	0	0	0	0	0	0	0	0	0	0	0	9	1320	22	1	0	44	0	0	0	0	107062
1349	13500	11959	10552	38	17	6	3	19346	830	1330.74	1254.94	18653	220.254	12.92	255	0	255	0	255	9.5	10367	8.5	1321	0	0	0	0	0	0	0	0	10367	128	57	0	0	0	0	0	0	0	0	0	0	0	8	1321	24	1	0	53	0	0	0	0	107147
1350	13510	12114	10763	40	16	6	3	19362	836	1304.01	1247.43	17613	219.907	12.7758	255	0	255	0	255	9.5	10578	8.5	1273	0	0	0	0	0	0	0	0	10578	122	63	0	0	0	0	0	0	0	0	0	0	0	8	1273	20	0	0	50	0	0	0	0	107232
1351	13520	12343	11016	38	16	6	3	19384	838	1309.66	1227.76	16547	219.999	12.6806	255	0	255	0	255	9.5	10817	8.5	1241	0	0	0	0	0	0	0	0	10817	138	61	0	0	0	0	0	0	0	0	0	0	0	9	1241	20	0	0	57	0	0	0	0	107320
1352	13530	12372	11016	38	16	6	3	19397	837	1338.12	1247.75	24357	220.254	12.7728	255	0	255	0	255	9.5	10813	8.5	1255	0	0	0	0	0	0	0	0	10813	150	53	0	0	0	0	0	0	0	0	0	0	0	11	1255	23	1	0	66	0	0	0	0	107406
1353	13540	12364	10994	36	14	6	3	19407	836	1350.27	1266.43	20394	220.297	12.8477	255	0	255	0	255	9.5	10789	8.5	1273	0	0	0	0	0	0	0	0	10789	150	55	0	0	0	0	0	0	0	0	0	0	0	8	1273	19	4	0	66	0	0	0	0	107492
1354	13550	12388	11010	33	13	6	3	19415	828	1348.32	1248.36	24444	220.296	12.9251	255	0	255	0	255	9.5	10805	8.5	1285	0	0	0	0	0	0	0	0	10805	147	58	0	0	0	0	0	0	0	0	0	0	0	9	1285	13	5	0	66	0	0	0	0	107577
1355	13560	12226	10880	39	14	6	3	19433	829	1342.41	1242.93	14902	220.225	12.874	255	0	255	0	255	9.5	10690	8.5	1248	0	0	0	0	0	0	0	0	10690	138	51	1	0	0	0	0	0	0	0	0	0	0	6	1248	14	1	0	77	0	0	0	0	107663
1356	13570	12401	11049	36	11	6	3	19442	825	1344.5	1232.31	17610	220.255	12.809	255	0	255	0	255	9.5	10864	8.5	1275	0	0	0	0	0	0	0	0	10864	134	51	0	0	0	0	0	0	0	0	0	0	0	8	1275	10	2	0	57	0	0	0	0	107749
1357	13580	12260	10912	37	14	6	3	19455	827	1360.43	1242.41	15832	220.43	12.8811	255	0	255	0	255	9.5	10723	8.5	1282	0	0	0	0	0	0	0	0	10723	140	49	0	0	0	0	0	0	0	0	0	0	0	6	1282	8	3	0	49	0	0	0	0	107834
1358	13590	12402	11081	37	16	6	3	19470	833	1347.02	1234.67	13989	220.296	12.8551	255	0	255	0	255	9.5	10862	8.5	1257	0	0	0	0	0	0	0	0	10862	158	61	0	0	0	0	0	0	0	0	0	0	0	5	1257	9	0	0	50	0	0	0	0	107920
1359	13600	12583	11184	39	18	6	3	19482	828	1345.21	1229.07	16344	220.377	12.9109	255	0	255	0	255	9.5	10968	8.5	1334	0	0	0	0	0	0	0	0	10968	149	67	0	0	0	0	0	0	0	0	0	0	0	8	1334	8	0	0	49	0	0	0	0	108009
1360	13610	12436	10996	38	17	6	3	19502	835	1354.73	1226.54	23240	220.454	12.8916	255	0	255	0	255	9.5	10805	8.5	1367	0	0	0	0	0	0	0	0	10805	134	57	0	0	0	0	0	0	0	0	0	0	0	11	1367	10	0	0	52	0	0	0	0	108098
1361	13620	12026	10552	41	15	6	3	19520	837	1338	1234.25	21728	220.338	13.0012	255	0	255	0	255	9.5	10353	8.5	1403	0	0	0	0	0	0	0	0	10353	141	58	0	0	0	0	0	0	0	0	0	0	0	12	1403	11	0	0	48	0	0	0	0	108183
1362	13630	11983	10535	43	16	6	3	19537	841	1295.98	1200.29	22265	219.995	12.8866	255	0	255	0	255	9.5	10305	8.5	1376	0	0	0	0	0	0	0	0	10305	162	68	0	0	0	0	0	0	0	0	0	0	0	16	1376	8	0	0	48	0	0	0	0	108268
1363	13640	12191	10766	38	15	6	3	19548	836	1262.48	1178.25	20365	219.722	12.6993	255	0	255	0	255	9.5	10529	8.5	1360	0	0	0	0	0	0	0	0	10529	172	65	0	0	0	0	0	0	0	0	0	0	0	15	1360	5	0	0	45	0	0	0	0	108354
1364	13650	12185	10772	39	17	6	3	19564	841	1269.7	1168.13	16941	219.913	12.6484	255	0	255	0	255	9.5	10513	8.5	1348	0	0	0	0	0	0	0	0	10513	191	68	0	0	0	0	0	0	0	0	0	0	0	11	1348	5	0	0	49	0	0	0	0	108441
1365	13660	12281	10869	40	19	6	3	19584	847	1258.04	1131.9	15083	219.839	12.6231	255	0	255	0	255	9.5	10615	8.5	1350	0	0	0	0	0	0	0	0	10615	180	74	0	0	0	0	0	0	0	0	0	0	0	14	1350	5	0	0	43	0	0	0	0	108528
1366	13670	12467	11127	39	16	6	3	19594	841	1267.87	1120.97	12755	219.983	12.6462	255	0	255	0	255	9.5	10863	8.5	1284	0	0	0	0	0	0	0	0	10863	182	82	0	0	0	0	0	0	0	0	0	0	0	11	1284	7	0	0	38	0	0	0	0	108613
1367	13680	12743	11429	42	18	6	3	19614	852	1292.77	1155.1	18267	220.208	12.7401	255	0	255	0	255	9.5	11144	8.5	1266	0	0	0	0	0	0	0	0	11144	197	87	1	0	0	0	0	0	0	0	0	0	0	8	1266	8	0	0	32	0	0	0	0	108698
1368	13690	12841	11539	44	19	6	3	19628	858	1325.05	1163.1	15953	220.476	12.8058	255	0	255	0	255	9.5	11247	8.5	1252	0	0	0	0	0	0	0	0	11247	201	91	0	0	0	0	0	0	0	0	0	0	0	11	1252	7	0	0	32	0	0	0	0	108787
1369	13700	12966	11658	45	19	6	3	19641	860	1349.39	1174.71	18516	220.718	12.954	255	0	255	0	255	9.5	11361	8.5	1246	0	0	0	0	0	0	0	0	11361	201	96	0	0	0	0	0	0	0	0	0	0	0	15	1246	8	0	0	39	0	0	0	0	108877
1370	13710	12885	11609	45	18	7	4	19661	858	1370.58	1190.94	16363	220.846	13.1706	255	0	255	0	255	9.5	11307	8.5	1223	0	0	0	0	0	0	0	0	11307	197	105	0	0	0	0	0	0	0	0	0	0	0	18	1223	3	0	0	32	0	0	0	0	108968
1371	13720	12781	11494	43	17	7	4	19677	856	1355.18	1164.51	18377	220.754	13.0114	255	0	255	0	255	9.5	11192	8.5	1232	0	0	0	0	0	0	0	0	11192	202	100	0	0	0	0	0	0	0	0	0	0	0	27	1232	3	0	0	25	0	0	0	0	109058
1372	13730	12858	11526	43	15	7	4	19697	863	1350.47	1168.91	13484	220.676	13.0421	255	0	255	0	255	9.5	11206	8.5	1276	0	0	0	0	0	0	0	0	11206	208	112	0	0	0	0	0	0	0	0	0	0	0	29	1276	2	0	0	25	0	0	0	0	109146
1373	13740	12842	11558	42	15	7	4	19715	860	1355.74	1175.15	13971	220.715	13.0702	255	0	255	0	255	9.5	11249	8.5	1227	0	0	0	0	0	0	0	0	11249	188	121	0	0	0	0	0	0	0	0	0	0	0	31	1227	3	0	0	23	0	0	0	0	109237
1374	13750	12986	11752	43	15	7	4	19730	866	1352.12	1162.66	13774	220.706	13.0815	255	0	255	0	255	9.5	11454	8.5	1175	0	0	0	0	0	0	0	0	11454	190	108	0	0	0	0	0	0	0	0	0	0	0	31	1175	2	0	0	26	0	0	0	0	109328
1375	13760	13079	11830	44	17	7	4	19740	866	1369.88	1177.4	17423	220.887	13.0964	255	0	255	0	255	9.5	11541	8.5	1190	0	0	0	0	0	0	0	0	11541	172	117	0	0	0	0	0	0	0	0	0	0	0	31	1190	5	0	0	23	0	0	0	0	109420
1376	13770	13037	11791	45	16	7	4	19758	865	1386.03	1176.16	12787	221.051	13.0993	255	0	255	0	255	9.5	11494	8.5	1167	0	0	0	0	0	0	0	0	11494	176	121	0	0	0	0	0	0	0	0	0	0	0	41	1167	7	0	0	31	0	0	0	0	109507
1377	13780	13168	11923	41	16	7	4	19769	862	1387.96	1179.9	16035	221.065	13.2578	255	0	255	0	255	9.5	11637	8.5	1165	0	0	0	0	0	0	0	0	11637	181	105	0	0	0	0	0	0	0	0	0	0	0	40	1165	4	0	0	36	0	0	0	0	109595
1378	13790	13096	11844	45	17	6	3	19783	868	1404.6	1179.33	11472	221.182	13.2777	255	0	255	0	255	9.5	11552	8.5	1193	0	0	0	0	0	0	0	0	11552	194	98	0	0	0	0	0	0	0	0	0	0	0	30	1193	8	0	0	21	0	0	0	0	109684
1379	13800	13053	11761	46	16	6	3	19800	867	1381.43	1175.23	11899	220.931	13.1606	255	0	255	0	255	9.5	11477	8.5	1226	0	0	0	0	0	0	0	0	11477	185	99	0	0	0	0	0	0	0	0	0	0	0	41	1226	5	0	0	20	0	0	0	0	109771
1380	13810	12828	11523	48	17	7	4	19811	862	1383.27	1183.24	13647	220.96	13.1561	255	0	255	0	255	9.5	11241	8.5	1217	0	0	0	0	0	0	0	0	11241	179	103	0	0	0	0	0	0	0	0	0	0	0	59	1217	9	1	0	19	0	0	0	0	109861
1381	13820	12889	11659	48	18	7	4	19822	863	1342.48	1161.8	13253	220.561	13.0794	255	0	255	0	255	9.5	11352	8.5	1151	0	0	0	0	0	0	0	0	11352	198	109	0	0	0	0	0	0	0	0	0	0	0	51	1151	5	1	0	22	0	0	0	0	109955
1382	13830	13021	11768	45	16	7	4	19834	864	1334.77	1144.88	11276	220.551	12.9492	255	0	255	0	255	9.5	11485	8.5	1167	0	0	0	0	0	0	0	0	11485	179	104	0	0	0	0	0	0	0	0	0	0	0	49	1167	11	3	0	23	0	0	0	0	110045
1383	13840	12958	11720	46	16	7	4	19845	863	1368.23	1149.97	11567	220.903	12.9864	255	0	255	0	255	9.5	11437	8.5	1147	0	0	0	0	0	0	0	0	11437	172	111	0	0	0	0	0	0	0	0	0	0	0	47	1147	14	1	0	29	0	0	0	0	110132
1384	13850	12935	11704	45	16	6	3	19858	866	1368.99	1145.23	13641	220.917	13.0847	255	0	255	0	255	9.5	11432	8.5	1140	0	0	0	0	0	0	0	0	11432	179	93	0	0	0	0	0	0	0	0	0	0	0	48	1140	11	1	0	31	0	0	0	0	110222
